id,frame_id,character,script,emotion
AnotherMissOh04_026_0657,AnotherMissOh04_026_0657_IMAGE_0000037006,Haeyoung1,Huh.,Neutral
AnotherMissOh04_026_0660,AnotherMissOh04_026_0660_IMAGE_0000037178,Sukyung,"Let's drink it together.
",Neutral
AnotherMissOh04_027_0662,AnotherMissOh04_027_0662_IMAGE_0000037541,Sukyung,Have a seat.,Neutral
AnotherMissOh04_027_0662,AnotherMissOh04_027_0662_IMAGE_0000037445,Haeyoung1,live by yourself(Sukyung)?,Neutral
AnotherMissOh04_027_0662,AnotherMissOh04_027_0662_IMAGE_0000037541,Sukyung,"No, I(Sukyung) live with men.
",Neutral
AnotherMissOh04_027_0669,AnotherMissOh04_027_0669_IMAGE_0000038314,Sukyung,"Ka~Ka~
",Neutral
AnotherMissOh04_027_0671,AnotherMissOh04_027_0671_IMAGE_0000038381,Sukyung,"Ka~Ka~
",Neutral
AnotherMissOh04_027_0674,AnotherMissOh04_027_0674_IMAGE_0000038542,Sukyung,"Did the village protectors…bring you(Haeyoung1) home?
",Neutral
AnotherMissOh04_027_0675,AnotherMissOh04_027_0675_IMAGE_0000038641,Haeyoung1,What's that?,Neutral
AnotherMissOh04_027_0677,AnotherMissOh04_027_0677_IMAGE_0000038720,Sukyung,Never mind. Where do you(Haeyoung1) live?,Neutral
AnotherMissOh04_029_0759,AnotherMissOh04_029_0759_IMAGE_0000043436,Jinsang,"Well, the king of the castle is home.
",Neutral
AnotherMissOh04_029_0759,AnotherMissOh04_029_0759_IMAGE_0000043436,Jinsang,"Oh, there's a guest? Hello.",Neutral
AnotherMissOh04_029_0760,AnotherMissOh04_029_0760_IMAGE_0000043681,Jinsang,"Judging by your(Haeyoung1) face, I(Jinsang) don't think you(Haeyoung1) are her(Sukyung) friend.",Neutral
AnotherMissOh04_029_0761,AnotherMissOh04_029_0761_IMAGE_0000043763,Sukyung,She(Haeyoung1) works at our(Sukyung) company.,Neutral
AnotherMissOh04_029_0762,AnotherMissOh04_029_0762_IMAGE_0000043794,Jinsang,"Uh? What's up with you(Sukyung), bringing home with an employee?",Neutral
AnotherMissOh04_029_0763,AnotherMissOh04_029_0763_IMAGE_0000043818,Jinsang,"Uh? What's up with you(Sukyung), bringing home with an employee?",Surprise
AnotherMissOh04_029_0764,AnotherMissOh04_029_0764_IMAGE_0000043865,Sukyung,"Cheers to the fearless and inferior worker, who calls me (Sukyung) names at work!
",Neutral
AnotherMissOh04_029_0767,AnotherMissOh04_029_0767_IMAGE_0000043963,Sukyung,"Cheers to the fearless and inferior worker, who calls me (Sukyung) names at work!
",Neutral
AnotherMissOh04_029_0767,AnotherMissOh04_029_0767_IMAGE_0000043963,Sukyung,"Cheers!
",Neutral
AnotherMissOh04_029_0767,AnotherMissOh04_029_0767_IMAGE_0000043963,Jinsang,And what is that they call her(Sukyung)?,Neutral
AnotherMissOh04_029_0768,AnotherMissOh04_029_0768_IMAGE_0000044026,Jinsang,And what is that they call her(Sukyung)?,Happiness
AnotherMissOh04_029_0769,AnotherMissOh04_029_0769_IMAGE_0000044060,Haeyoung1,Isadora.,Happiness
AnotherMissOh04_029_0770,AnotherMissOh04_029_0770_IMAGE_0000044099,Jinsang,Isa..,Neutral
AnotherMissOh04_029_0772,AnotherMissOh04_029_0772_IMAGE_0000044158,Haeyoung1,Heh,Happiness
AnotherMissOh04_029_0772,AnotherMissOh04_029_0772_IMAGE_0000044158,Jinsang,"Ah, do you(Sukyung) run around the company 24/7, like a high school dean?
",Surprise
AnotherMissOh04_029_0774,AnotherMissOh04_029_0774_IMAGE_0000044241,Jinsang,"Ah, do you(Sukyung) run around the company 24/7, like a high school dean?
",Disgust
AnotherMissOh04_029_0778,AnotherMissOh04_029_0778_IMAGE_0000044383,Jinsang,"Alright! You(Sukyung) have Irritable Bowl Syndrome. She(Sukyung) is just going to the bathroom a lot.
",Anger
AnotherMissOh04_029_0779,AnotherMissOh04_029_0779_IMAGE_0000044454,Jinsang,"She(Sukyung) is also someone who likes combinations at home. Loosen the hair, cover the body.
",Neutral
AnotherMissOh04_030_0818,AnotherMissOh04_030_0818_IMAGE_0000046224,Dokyung,What? What's wrong?,Neutral
AnotherMissOh04_030_0820,AnotherMissOh04_030_0820_IMAGE_0000046420,Sukyung,"Hey! Why? One drink.
",Neutral
AnotherMissOh04_030_0826,AnotherMissOh04_030_0826_IMAGE_0000046629,Jinsang,"Greet her(Haeyoung1). She(Haeyoung1) is an employee at your(Dokyung) sister’s company. He(Dokyung) is her(Sukyung) younger brother.
",Neutral
AnotherMissOh04_030_0828,AnotherMissOh04_030_0828_IMAGE_0000046723,Jinsang,"Greet her(Haeyoung1). She(Haeyoung1) is an employee at your(Dokyung) sister’s company. He(Dokyung) is her(Sukyung) younger brother.
",Surprise
AnotherMissOh04_030_0833,AnotherMissOh04_030_0833_IMAGE_0000046861,Haeyoung1,"Ah….he-hello.
",Surprise
AnotherMissOh04_030_0834,AnotherMissOh04_030_0834_IMAGE_0000046920,Haeyoung1,"Ah….he-hello.
",Neutral
AnotherMissOh04_030_0836,AnotherMissOh04_030_0836_IMAGE_0000046971,Haeyoung1,"You(Dokyung) are her(Sukyung) little brother? Her(Sukyung) biological brother?
",Neutral
AnotherMissOh04_030_0838,AnotherMissOh04_030_0838_IMAGE_0000047048,Haeyoung1,"You(Dokyung) are her(Sukyung) little brother? Her(Sukyung) biological brother?
",Neutral
AnotherMissOh04_030_0838,AnotherMissOh04_030_0838_IMAGE_0000047048,Sukyung,"Why? Don't we(Sukyung,Dokyung) not look alike?",Neutral
AnotherMissOh04_030_0838,AnotherMissOh04_030_0838_IMAGE_0000047048,Haeyoung1,"Oh, no. Yes! Yes, no…
",Neutral
AnotherMissOh04_030_0838,AnotherMissOh04_030_0838_IMAGE_0000047048,Haeyoung1,"I(Haeyoung1) live in that neighborhood over there!
",Neutral
AnotherMissOh04_030_0844,AnotherMissOh04_030_0844_IMAGE_0000047423,Haeyoung1,"Mmm. Mmm-hmm!
",Anger
AnotherMissOh04_030_0850,AnotherMissOh04_030_0850_IMAGE_0000047789,Haeyoung1,"Then, I(Haeyoung1) will get going.
",Neutral
AnotherMissOh04_030_0850,AnotherMissOh04_030_0850_IMAGE_0000047757,Sukyung,"Wow, your family must be really rich. Look at you(Haeyoung1) carrying this expensive bag.
",Neutral
AnotherMissOh04_030_0852,AnotherMissOh04_030_0852_IMAGE_0000047888,Haeyoung1,"This is a wedding gift. Oh, I(Haeyoung1) am not married! I(Haeyoung1) called it off the day before! 
",Disgust
AnotherMissOh04_031_0892,AnotherMissOh04_031_0892_IMAGE_0000049851,Sukyung,"Park Do-kyung. You(Dokyung) should take her(Haeyoung1) home. Ooooooooover that way!
",Happiness
AnotherMissOh04_031_0895,AnotherMissOh04_031_0895_IMAGE_0000050593,Haeyoung1,"Actually, it's her(Sukyung) one-sided abuse towards me(Haeyoung1).
",Surprise
AnotherMissOh04_031_0896,AnotherMissOh04_031_0896_IMAGE_0000050720,Haeyoung1,"So, I(Haeyoung1) told her(Sukyung) I(Haeyoung1) live all the way up there
",Anger
AnotherMissOh04_031_0896,AnotherMissOh04_031_0896_IMAGE_0000050720,Haeyoung1,"because I(Haeyoung1) didn't want get involved.
",Anger
AnotherMissOh04_031_0896,AnotherMissOh04_031_0896_IMAGE_0000050720,Haeyoung1,"I(Haeyoung1) think I(Haeyoung1) might have to move, after all.
",Anger
AnotherMissOh04_031_0896,AnotherMissOh04_031_0896_IMAGE_0000050672,Dokyung,Is my sister really that bad?,Neutral
AnotherMissOh04_031_0896,AnotherMissOh04_031_0896_IMAGE_0000050720,Haeyoung1,"I(Haeyoung1) wouldn't go quite that far, but
",Anger
AnotherMissOh04_031_0896,AnotherMissOh04_031_0896_IMAGE_0000050720,Haeyoung1,"I(Haeyoung1) would rather not to see her(Sukyung) at home.
",Anger
AnotherMissOh04_031_0897,AnotherMissOh04_031_0897_IMAGE_0000051301,Haeyoung1,"I(Haeyoung1) am going to go home now, so go back.Just tell her(Sukyung) that I(Haeyoung1) went by myself(Haeyoung1).
",Neutral
AnotherMissOh04_031_0897,AnotherMissOh04_031_0897_IMAGE_0000051301,Haeyoung1,"I(Haeyoung1) will walk around a bit before going.
",Neutral
AnotherMissOh04_031_0901,AnotherMissOh04_031_0901_IMAGE_0000051823,Hun,"Hold onto this! Stop that, I(Hun) can’t breathe!
",Fear
AnotherMissOh04_031_0902,AnotherMissOh04_031_0902_IMAGE_0000051899,Hun,"What are you(Haeyoung1) looking at, then? You(Haeyoung1) have never seen people kiss?
",Fear
AnotherMissOh04_031_0903,AnotherMissOh04_031_0903_IMAGE_0000051957,Hun,"What are you(Haeyoung1) looking at, then? You(Haeyoung1) have never seen people kiss?
",Surprise
AnotherMissOh04_031_0904,AnotherMissOh04_031_0904_IMAGE_0000051990,Haeyoung1,"That is…don't you(Hun) think it's a bit rude doing this against someone else's walls?
",Surprise
AnotherMissOh04_031_0906,AnotherMissOh04_031_0906_IMAGE_0000052153,Hun,This is my(Hun) house.,Surprise
AnotherMissOh04_031_0907,AnotherMissOh04_031_0907_IMAGE_0000052200,Dokyung,That's my(Dokyung) younger brother.,Neutral
AnotherMissOh04_031_0910,AnotherMissOh04_031_0910_IMAGE_0000052556,Hun,"Oh, yeah?Hold up, Hold up!",Surprise
AnotherMissOh04_031_0911,AnotherMissOh04_031_0911_IMAGE_0000052641,Haeyoung1,Let’s go on the right side. ,Neutral
AnotherMissOh04_031_0911,AnotherMissOh04_031_0911_IMAGE_0000052649,Dokyung,That's the dead end.,Neutral
AnotherMissOh04_031_0911,AnotherMissOh04_031_0911_IMAGE_0000052641,Haeyoung1,"That was so embarrassing!
",Neutral
AnotherMissOh04_032_0914,AnotherMissOh04_032_0914_IMAGE_0000053175,Haeyoung1,"Did you(Dokyung) really have to act like that?! It was embarrassing!
",Anger
AnotherMissOh04_032_0915,AnotherMissOh04_032_0915_IMAGE_0000053238,Dokyung,You(Haeyoung1) would have been even more humiliated if I(Dokyung) didn't.,Neutral
AnotherMissOh04_032_0918,AnotherMissOh04_032_0918_IMAGE_0000053351,Haeyoung1,How long has it been…since you(Dokyung) got dumped at your(Dokyung) wedding?,Neutral
AnotherMissOh04_032_0918,AnotherMissOh04_032_0918_IMAGE_0000053431,Dokyung,One year.,Neutral
AnotherMissOh04_032_0918,AnotherMissOh04_032_0918_IMAGE_0000053351,Haeyoung1,"Ha! That is quite hopeless.
",Neutral
AnotherMissOh04_032_0918,AnotherMissOh04_032_0918_IMAGE_0000053351,Haeyoung1,"A year has passed and your(Dokyung) scars still haven't healed and you(Dokyung) are still feeling unhappy.
",Neutral
AnotherMissOh04_032_0919,AnotherMissOh04_032_0919_IMAGE_0000053859,Dokyung,"And who, who said I(Dokyung) am unhappy?",Neutral
AnotherMissOh04_032_0919,AnotherMissOh04_032_0919_IMAGE_0000053907,Haeyoung1,"I(Haeyoung1) do. From your(Dokyung) head to your toes, it's written, ""I(Dokyung) am unhappy.""
",Neutral
AnotherMissOh04_032_0921,AnotherMissOh04_032_0921_IMAGE_0000053940,Haeyoung1,"I(Haeyoung1) do. From your(Dokyung) head to your toes, it's written, ""I(Dokyung) am unhappy.""
",Neutral
AnotherMissOh04_032_0922,AnotherMissOh04_032_0922_IMAGE_0000053968,Haeyoung1,"I(Haeyoung1) do. From your(Dokyung) head to your toes, it's written, ""I(Dokyung) am unhappy.""
",Neutral
AnotherMissOh04_033_0947,AnotherMissOh04_033_0947_IMAGE_0000055089,Sukyung,"That poor woman,
",Neutral
AnotherMissOh04_033_0947,AnotherMissOh04_033_0947_IMAGE_0000055089,Sukyung,"I(Sukyung) severely abused her(Haeyoung1) because of her(Haeyoung1) name.
",Neutral
AnotherMissOh04_033_0947,AnotherMissOh04_033_0947_IMAGE_0000055089,Sukyung,"Bonne nuit. 
",Neutral
AnotherMissOh04_033_0948,AnotherMissOh04_033_0948_IMAGE_0000055691,Jinsang,"Hey, she(Haeyoung1)'s the girl who lives next door, right? Wow, how could things get so twisted like this, huh?
",Neutral
AnotherMissOh04_033_0948,AnotherMissOh04_033_0948_IMAGE_0000055691,Jinsang,"Hey, hey, Do-kyung.
",Neutral
AnotherMissOh04_033_0948,AnotherMissOh04_033_0948_IMAGE_0000055691,Jinsang,"Ah, ah, this is so scary. My(Jinsang) insides are on fire. Ah.
",Neutral
AnotherMissOh04_033_0949,AnotherMissOh04_033_0949_IMAGE_0000056087,Jinsang,"Ah, ah, this is so scary. My(Jinsang) insides are on fire. Ah.
",Anger
AnotherMissOh04_033_0949,AnotherMissOh04_033_0949_IMAGE_0000056087,Jinsang,"What the heck?
",Anger
AnotherMissOh04_033_0949,AnotherMissOh04_033_0949_IMAGE_0000056087,Jinsang,"What the.. what the??
",Anger
AnotherMissOh04_035_0964,AnotherMissOh04_035_0964_IMAGE_0000057420,Chairman,Here you(Jiya) go.,Neutral
AnotherMissOh04_035_0964,AnotherMissOh04_035_0964_IMAGE_0000057420,Jiya,"Oh my(Jiya)! Awwww..
",Happiness
AnotherMissOh04_035_0964,AnotherMissOh04_035_0964_IMAGE_0000057420,Jiya,"Oh...Oh my(Jiya)!
",Happiness
AnotherMissOh04_035_0966,AnotherMissOh04_035_0966_IMAGE_0000057559,Jiya,"Oh...?
",Happiness
AnotherMissOh04_035_0972,AnotherMissOh04_035_0972_IMAGE_0000057927,Chairman,Should there have been something inside?,Surprise
AnotherMissOh04_035_0974,AnotherMissOh04_035_0974_IMAGE_0000057973,Chairman,Should there have been something inside?,Neutral
AnotherMissOh04_035_0976,AnotherMissOh04_035_0976_IMAGE_0000058036,Jiya,"Oh, no.",Happiness
AnotherMissOh04_035_0977,AnotherMissOh04_035_0977_IMAGE_0000058069,Chairman,It feels like something was expected to be in there.,Neutral
AnotherMissOh04_036_0991,AnotherMissOh04_036_0991_IMAGE_0000058556,Jiya,"Money was expected. Money!I(Jiya) didn't want a cheap handbag!
",Neutral
AnotherMissOh04_036_0991,AnotherMissOh04_036_0991_IMAGE_0000058556,Jiya,"Is he(Chairman) mocking me(Jiya) or what? Hah.
",Neutral
AnotherMissOh04_036_0992,AnotherMissOh04_036_0992_IMAGE_0000058698,Jiya,"Is he(Chairman) mocking me(Jiya) or what? Hah.
",Neutral
AnotherMissOh04_036_0995,AnotherMissOh04_036_0995_IMAGE_0000058818,Jiya,"That darned old man. He(Chairman) obviously knows that I(Jiya) want money. Sheesh.
",Neutral
AnotherMissOh04_036_0996,AnotherMissOh04_036_0996_IMAGE_0000058861,Jiya,"That darned old man. He(Chairman) obviously knows that I(Jiya) want money. Sheesh.
",Anger
AnotherMissOh04_036_0999,AnotherMissOh04_036_0999_IMAGE_0000058981,Jiya,"""I(Jiya) was expecting something in there. A hand-written letter.""
",Neutral
AnotherMissOh04_036_1001,AnotherMissOh04_036_1001_IMAGE_0000059087,Jiya,"""I(Jiya) was expecting something in there. A hand-written letter.""
",Happiness
AnotherMissOh04_036_1002,AnotherMissOh04_036_1002_IMAGE_0000059120,Jiya,"""I(Jiya) was expecting something in there. A hand-written letter.""
",Happiness
AnotherMissOh04_036_1005,AnotherMissOh04_036_1005_IMAGE_0000059197,Jiya,"Ohhh! So humiliating!
",Sadness
AnotherMissOh04_036_1006,AnotherMissOh04_036_1006_IMAGE_0000059216,Jiya,"Ohhh! So humiliating!
",Sadness
AnotherMissOh04_036_1010,AnotherMissOh04_036_1010_IMAGE_0000059363,Jiya,"This is what being crude is all about. Isn't this awesome?
",Happiness
AnotherMissOh04_036_1010,AnotherMissOh04_036_1010_IMAGE_0000059363,Jiya,"It's fun and humiliating!
",Happiness
AnotherMissOh04_036_1010,AnotherMissOh04_036_1010_IMAGE_0000059363,Jiya,"""I(Jiya) was expecting something in there. A hand-written letter.""
",Happiness
AnotherMissOh04_037_1024,AnotherMissOh04_037_1024_IMAGE_0000060466,Gitae,"Ohhhhh!!! Ahhhh!!!! Ah Ah Ah!!!!!
",Happiness
AnotherMissOh04_037_1024,AnotherMissOh04_037_1024_IMAGE_0000060466,Hun,"Ohhhhh!!! Ahhhh!!!! Ah Ah Ah!!!!!
",Happiness
AnotherMissOh04_037_1024,AnotherMissOh04_037_1024_IMAGE_0000060466,Yijoon,"Ohhhhh!!! Ahhhh!!!! Ah Ah Ah!!!!!
",Happiness
AnotherMissOh04_037_1024,AnotherMissOh04_037_1024_IMAGE_0000060466,Sangseok,"Ohhhhh!!! Ahhhh!!!! Ah Ah Ah!!!!!
",Happiness
AnotherMissOh04_037_1026,AnotherMissOh04_037_1026_IMAGE_0000060509,Gitae,"Ohhhhh!!! Ahhhh!!!! Ah Ah Ah!!!!!
",Surprise
AnotherMissOh04_037_1026,AnotherMissOh04_037_1026_IMAGE_0000060509,Hun,"Ohhhhh!!! Ahhhh!!!! Ah Ah Ah!!!!!
",Fear
AnotherMissOh04_037_1026,AnotherMissOh04_037_1026_IMAGE_0000060509,Sangseok,"Ohhhhh!!! Ahhhh!!!! Ah Ah Ah!!!!!
",Surprise
AnotherMissOh04_037_1027,AnotherMissOh04_037_1027_IMAGE_0000060553,Gitae,"Ohhhhh!!! Ahhhh!!!! Ah Ah Ah!!!!!
",Surprise
AnotherMissOh04_037_1027,AnotherMissOh04_037_1027_IMAGE_0000060553,Hun,"Ohhhhh!!! Ahhhh!!!! Ah Ah Ah!!!!!
",Fear
AnotherMissOh04_037_1027,AnotherMissOh04_037_1027_IMAGE_0000060569,Yijoon,"Ohhhhh!!! Ahhhh!!!! Ah Ah Ah!!!!!
",Fear
AnotherMissOh04_037_1027,AnotherMissOh04_037_1027_IMAGE_0000060553,Sangseok,"Ohhhhh!!! Ahhhh!!!! Ah Ah Ah!!!!!
",Fear
AnotherMissOh04_037_1028,AnotherMissOh04_037_1028_IMAGE_0000060587,Jiya,"Where is Dokyung?
",Neutral
AnotherMissOh04_037_1029,AnotherMissOh04_037_1029_IMAGE_0000060611,Hun, Umm...he(Dokyung) is not here.,Fear
AnotherMissOh04_037_1036,AnotherMissOh04_037_1036_IMAGE_0000060815,Jiya,Where did he go?,Anger
AnotherMissOh04_037_1036,AnotherMissOh04_037_1036_IMAGE_0000060855,Hun,"Try calling him(Dokyung), I(Hun) think he(Dokyung) went to the movie studio.",Neutral
AnotherMissOh04_037_1038,AnotherMissOh04_037_1038_IMAGE_0000060953,Jiya,Have you(Hun) seen him(Dokyung) picking up my(Jiya) calls?,Anger
AnotherMissOh04_037_1039,AnotherMissOh04_037_1039_IMAGE_0000061017,Hun,"Mom, I(Hun) didn't watch!",Neutral
AnotherMissOh04_037_1040,AnotherMissOh04_037_1040_IMAGE_0000061053,Hun,"Mom, I(Hun) didn't watch!",Neutral
AnotherMissOh04_037_1040,AnotherMissOh04_037_1040_IMAGE_0000061069,Gitae,"Ma’am, I(Gitae) didn't watch, he(Hun) did! I(Gitae) didn't watch, he(Hun) did!
",Surprise
AnotherMissOh04_037_1040,AnotherMissOh04_037_1040_IMAGE_0000061053,Hun,I mean he(Gitae) did!,Neutral
AnotherMissOh04_040_1090,AnotherMissOh04_040_1090_IMAGE_0000064469,Sungjin,"Guys, let's just take it easy. We(Sungjin) will get exhausted if we(Sungjin) don't take it easy.",Neutral
AnotherMissOh04_040_1090,AnotherMissOh04_040_1090_IMAGE_0000064469,Sungjin,Mr Kim!,Neutral
AnotherMissOh04_040_1090,AnotherMissOh04_040_1090_IMAGE_0000064469,Sungjin,We(Sungjin) will have to see about that. ,Neutral
AnotherMissOh04_040_1093,AnotherMissOh04_040_1093_IMAGE_0000064733,Sungjin,We(Sungjin) will have to see about that. ,Neutral
AnotherMissOh04_040_1093,AnotherMissOh04_040_1093_IMAGE_0000064733,Sungjin,Right here.,Neutral
AnotherMissOh04_040_1098,AnotherMissOh04_040_1098_IMAGE_0000065251,Haeyoung1,"No! No! Wait!
",Happiness
AnotherMissOh04_040_1099,AnotherMissOh04_040_1099_IMAGE_0000065295,Haeyoung1,"No! No! Wait!
",Happiness
AnotherMissOh04_041_1111,AnotherMissOh04_041_1111_IMAGE_0000065795,Haeyoung1,"Excuse me(Haeyoung1)!
",Neutral
AnotherMissOh04_042_1119,AnotherMissOh04_042_1119_IMAGE_0000066496,Haeyoung2,Oh! Thank you!,Neutral
AnotherMissOh04_042_1121,AnotherMissOh04_042_1121_IMAGE_0000066727,Haeyoung2,Good morning!,Happiness
AnotherMissOh04_042_1134,AnotherMissOh04_042_1134_IMAGE_0000067097,Sukyung, That was sexual harassment.,Neutral
AnotherMissOh04_042_1137,AnotherMissOh04_042_1137_IMAGE_0000067181,Haeyoung2,"Oh no, not at all. I(Haeyoung2) was not offended.I(Haeyoung2) am thankful to be told that I(Haeyoung2) am pretty.",Happiness
AnotherMissOh04_043_1143,AnotherMissOh04_043_1143_IMAGE_0000067432,Haeyoung2,"Yes, I(Haeyoung2) will work hard.
",Happiness
AnotherMissOh04_043_1146,AnotherMissOh04_043_1146_IMAGE_0000067599,Haeyoung2,"I(Haeyoung2) am so glad that you(Sukyung) are here.
",Happiness
AnotherMissOh04_044_1165,AnotherMissOh04_044_1165_IMAGE_0000068432,Sukyung,"This is our(Sukyung) new director, who was recruited to lead and reform our(Sukyung) brand with her(Haeyoung2) team.
",Neutral
AnotherMissOh04_044_1166,AnotherMissOh04_044_1166_IMAGE_0000068471,Sukyung,"This is our(Sukyung) new director, who was recruited to lead and reform our(Sukyung) brand with her(Haeyoung2) team.
",Neutral
AnotherMissOh04_044_1166,AnotherMissOh04_044_1166_IMAGE_0000068471,Sukyung,"Director, Oh Haeyoung.
",Neutral
AnotherMissOh04_044_1191,AnotherMissOh04_044_1191_IMAGE_0000069493,Haeyoung2,"Nice to meet you(Haeyoung1), let’s work hard. 
",Happiness
AnotherMissOh04_044_1195,AnotherMissOh04_044_1195_IMAGE_0000069696,Sukyung,"First thing's first. we(Sukyung) will be reforming In Season Table menu.
",Neutral
AnotherMissOh04_044_1195,AnotherMissOh04_044_1195_IMAGE_0000069696,Sukyung,"Work together to bring success!
",Neutral
AnotherMissOh04_044_1197,AnotherMissOh04_044_1197_IMAGE_0000069822,Haeyoung2,Good luck!,Happiness
AnotherMissOh04_044_1217,AnotherMissOh04_044_1217_IMAGE_0000070669,Haeyoung2,"Oh, sorry, I…
",Neutral
AnotherMissOh04_044_1217,AnotherMissOh04_044_1217_IMAGE_0000070669,Haeyoung2,"I(Haeyoung2) am sorry, but did you(Haeyoung1) perhaps graduate from Jin Kyeong High School?
",Neutral
AnotherMissOh04_044_1218,AnotherMissOh04_044_1218_IMAGE_0000071003,Haeyoung1,Huh?,Neutral
AnotherMissOh04_044_1220,AnotherMissOh04_044_1220_IMAGE_0000071095,Haeyoung2,"Right, Oh Haeyoung? Hey, it's me(Haeyoung2)! It's me(Haeyoung2), Oh Haeyoung! 
",Surprise
AnotherMissOh04_044_1221,AnotherMissOh04_044_1221_IMAGE_0000071128,Haeyoung2,"Right, Oh Haeyoung? Hey, it's me(Haeyoung2)! It's me(Haeyoung2), Oh Haeyoung! 
",Happiness
AnotherMissOh04_044_1223,AnotherMissOh04_044_1223_IMAGE_0000071214,Haeyoung2,"Oh my(Haeyoung2) gosh, how can we(Haeyoung1,Haeyoung2) meet like this? You(Haeyoung1) don't remember me(Haeyoung2)?
",Happiness
AnotherMissOh04_044_1225,AnotherMissOh04_044_1225_IMAGE_0000071288,Haeyoung2,"Oh my(Haeyoung2) gosh, how can we(Haeyoung1,Haeyoung2) meet like this? You(Haeyoung1) don't remember me(Haeyoung2)?
",Neutral
